video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,ratings_disabled,duration,country,classementCountry
HARdHQb1Li4,Chocolate - Tony Kakkar ft. Riyaz Aly & Avneet Kaur | Satti Dhillon | Anshul Garg,2020-09-08T11:30:15Z,UCLtNvbkqea8wN_kGtfgx_Mw,Desi Music Factory,10,20.10.09,tony kakkar|music|song|desi music factory|chocolate|riyaz|avneet kaur|kudi to chocolate|new song 2020|chocolate song|choclate|riyaz and avneet|yo yo honey singh songs|latest hindi song 2020|neha kakkar songs|badshah songs|riyaz live|avneet live|carriminati roast,7851178,515858,339304,88599,https://i.ytimg.com/vi/HARdHQb1Li4/default.jpg,False,,IN,1
t3i3Qa1k-ys,SANGDI SANGDI : TARSEM JASSAR (Official Video) | Nimrat Khaira | MixSingh | New Punjabi Songs 2020,2020-09-09T02:30:46Z,UCyXTmEh_ftszgyO3FTe4-jA,VehliJantaRecords,10,20.10.09,sangdi sangdi|sangdi sangdi by tarsem jassar|tarsem jassar|sangdi sangdi by nirmat khaira|nimrat khaira|tarsem jassar new song|sangdi sangdi new song|latest punjabi songs 2020|new punjabi songs 2020|latest punjabi song 2020|new punjabi song 2020|tarsem jassar new punjabi songs 2020|sangdi sangdi new punjabi songs 2020|nirmat khaira new punjabi songs 2020|tarsem jassar latest punjabi songs 2020|new song 2020|punjabi songs|vehli janta records,3195724,175939,2425,17039,https://i.ytimg.com/vi/t3i3Qa1k-ys/default.jpg,False,,IN,2
rvrrpmH0Y3E,Chale Gaye Chale Gaye | Himesh Reshammiya | Dialogue with Beats | Yashraj Mukhate,2020-09-09T13:26:22Z,UCBZQAxIn4Mxc2_P2LNsO_RA,Yashraj Mukhate,10,20.10.09,[none],1963002,393083,13832,26917,https://i.ytimg.com/vi/rvrrpmH0Y3E/default.jpg,False,,IN,3
VJt3nRH_0vg,RUCHI KA SOFA रूचि का सोफा Family Comedy Short Movie | Ruchi and Piyush,2020-09-08T08:30:01Z,UC0H6I4rKiHmtceSdTCM-DKQ,Ruchi and Piyush,24,20.10.09,ruchi and piyush show|ruchi and piyush latest video|hindi film|comedy movie|short film in hindi|patni ki demands,2424261,78589,7635,15924,https://i.ytimg.com/vi/VJt3nRH_0vg/default.jpg,False,,IN,4
HS20-0qAsUk,PUBG Mobile Back In India??? PUBG Ban Over??? 🔥🔥🔥,2020-09-08T08:50:10Z,UCOhHO2ICt0ti9KAh-QHvttQ,Technical Guruji,28,20.10.09,PUBG Mobile|PUBG ban India|PUBG Mobile gameplay|PUBG Hindi|PUBG India|PUBG most kills|PUBG best player|PUBG Mobile best|panda PUBG mobile|mortal|coffin|powerbang|PUBG Mobile Asia|Asia server|europe server|PUBG top 10|PUBG world record|PUBG new|PUBG Ban in India|Pubg COmeback|Faug Vs PUBG|FAUG Game|Gameplay|Technicalguruji|Technical Guruji|Gaurav Chaudhary|PUBG|Tencent|India Ban|118 Apps ban|Comeback|Gameover|COD Mobile|Free Fire|How to Play,4069706,443394,31928,34755,https://i.ytimg.com/vi/HS20-0qAsUk/default.jpg,False,,IN,5
VU6ZUcxFgqE,AYEN KIVEN : Gippy Grewal Ft. Amrit Maan (Full Video) Latest Punjabi Songs | Geet MP3 | Album 22Sept,2020-09-09T04:30:08Z,UClZF7OsrECe3t_ADrjZEh_Q,Geet MP3,10,20.10.09,geet mp3|gk digital|latest punjabi songs|latest punjabi song 2020|new punjabi song|new punjabi song 2020|new punjabi songs 2020|trending songs|punjabi song 2020|karan randhawa new song|latest punjabi songs 2020|new video song 2020|punjabi songs|latest punjabi song|Gippy Grewal|Amrit Mann|Gippy Grewal and Amrit Mann|ayen kive amrit maan|Ayen Kiven Gippy grewal|Ayen kive|Ayen Kiven|new punjabi songs|the main man album|the main man gippy grewal,4991150,203737,8143,34711,https://i.ytimg.com/vi/VU6ZUcxFgqE/default.jpg,False,,IN,6
ALgUf8tE5SA,"Kumkum Bhagya | कुमकुम भाग्य | Monday - Friday, 9 PM | Promo | Zee TV",2020-09-09T08:30:01Z,UCppHT7SZKKvar4Oc9J4oljQ,Zee TV,24,20.10.09,zee tv|#zeetv|hindi serial|zee hindi shows|hindi shows|#entertainment|#drama|#comedy|#hindiserial|#hindishows|#hindi|#fullepisodes|zee full episodes|hindi full episodes|#onlineshows|zee popular shows,1375763,18869,697,1303,https://i.ytimg.com/vi/ALgUf8tE5SA/default.jpg,False,,IN,7
-QGhPsP1vS8,Real Vs Cake Food Eating Challenge | Realistic Cakes Eating Challenge | Hungry Birds,2020-09-09T07:28:09Z,UCTLZ1jlmY-VogpQXng48iKQ,Hungry Birds,27,20.10.09,real cakes that look real|real cake vs fake cake|real cake making|realistic cakes|realistic cakes look like everyday objects|realistic cake cutting|Real Vs Cake Food Eating Challenge|food competition|food challenge|food challenge india|food competition india|fun food challenge|funny food competition|hungry birds|hungry birds channel|hungry birds first video|hungry birds video|food eating competition|food eating competition india,1885242,81582,5943,18345,https://i.ytimg.com/vi/-QGhPsP1vS8/default.jpg,False,,IN,8
tJUc69U9xIw,The Software DevLOVEper || EP - 5 || Shanmukh Jaswanth Ft. Vaishnavi Chaitanya || Infinitum Media,2020-09-08T12:46:01Z,UCjbBFvK04b-O3foSNabdrOA,Shanmukh Jaswanth,24,20.10.09,shanmukh jaswanth|shanmukh videos|shanmukh short films|shanmukh jaswanth videos|shannu|shannu funny video|vaishnavi chaitanya|pruthvi mukka|infinituim media|software devloveper|vaishnavi chaitanya shortfilm|The Software DevLOVEper || EP - 2|shannu software developer|shannu software meeting|shannu new video|software shanmukh|The Software DevLOVEper || EP - 3|software developer web series|The Software DevLOVEper || EP - 4|The Software DevLOVEper || EP - 5,1357613,93393,1409,11827,https://i.ytimg.com/vi/tJUc69U9xIw/default.jpg,False,,IN,9
bWcoApIKTzs,Crazy Angrezi - Amit Bhadana,2020-09-06T04:30:16Z,UC_vcKmg67vjMP7ciLnSxSHQ,Amit Bhadana,24,20.10.09,amit bhadana|amit bhadana videos|amit bhadana vines|amit bhadana dub|amit bhadana desi videos|amit bhdana new video|amit bhadana latest video|amit bhadana birthday|crazy angrezi|english speaking|weak english|nevar judge a book by its cover|amit bhadana dailogue|amit bhadana comedy|amit bhadana 2019|parichay|amit bhadana song|society|judge|gareebi|amit bhadana rhyming|badana angrezi|english|how to speak english|village|city|ssc exam|brotherhood|amit|badana,11030081,1193563,33247,526503,https://i.ytimg.com/vi/bWcoApIKTzs/default.jpg,False,,IN,10
