video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"mYoUV1kzgZM","The Real Reason Cardi B Filed For Divorce","2020-09-16T17:30:27Z","UC1Ydgfp2x8oLYG66KZHXs1g","TheTalko","24","20.21.09","cardi b|cardi b divorce|cardi b offset|offset cheating|cardi b marriage|cardi b husband|migos offset|cardi b offset breakup|why is cardi b divorcing offset|celebrity divorce|offset|hip hop|kulture|megan thee stallion|nicki minaj|migos|divorce|thetalko|the talko|rapper|celebrity marriage|celebrity relationships|Belcalis Marlenis Almánzar|marriage|married life|love & hip hop","598187","13005","1057","2966","https://i.ytimg.com/vi/mYoUV1kzgZM/default.jpg","False","False","From Making Up To Breaking Up It Looks Like These Two Are Done For GoodSubscribe: http://bit.ly/Subscribe-to-Talko----------------------------------------------------------------------Cardi B has filed divorce from the Migos rapper, Offset after three years of marriage. 2020 has been a rollercoaster with everything that has been happening. It just keeps giving us more. That more came from Cardi B calling it quits in her marriage with Offset, citing cheating as the reason. She is seeking sole custody of their daughter, Kulture. The hearing is set for November 4th. To many it was a surprise but Cardi has been hinting at the split the past few months. Individually, they are both accomplished artists in hip hop, making the two a power couple. Cardi B and Offset’s romance began back in 2017. They collaborated on Cardi B’s song Lick before making it official on Instagram. They moved very fast and were married secretly by September of that year. Soon there was trouble in paradise as Offset was accused of cheating. A video made rounds on social media and Cardi confirmed the rumours herself in an interview with Cosmopolitan. She forgave him but the rumours didn’t stop. Up until her filing for divorce, there was always speculation. Ultimately, infidelity was the reason Cardi filed for divorce. As we wait for the court hearing, let us know your opinions about their relationship. Do you think they will stay separated this time? Will Cardi be able to get sole custody? Follow us so you can stay up-to-date with the latest in their news and pop culture. Subscribe to our Youtube channel, The Talko, and don’t forget to turn on notifications!Our Social Media:Facebook: https://www.facebook.com/TheTalkoTwitter: https://twitter.com/thetalkoInstagram: https://instagram.com/the_talkoTikTok: https://www.tiktok.com/@thetalkoFor more videos and articles visit:http://www.thetalko.com/Written by: Maria L.Narrated by: Carmen S.Edited by: Steven S.For copyright matters please contact us at: legal@valnetinc.com","PT5M17S"
"kl9Y5XCmst8","Highlights | Aston Villa v Manchester United | Pre-Season 2020/21","2020-09-13T11:00:11Z","UC6yW44UGJJBvYTlfC7CRg2Q","Manchester United","17","20.21.09","manchester united|mufc|man utd|manutd|mu|ggmu|old trafford|goals|highlights|friendly|aston villa|villa park|donny van de beek|ethan galbraith|marcus rashford|daniel james|dean henderson|athony elanga|teden mengi","1654330","20640","1049","2181","https://i.ytimg.com/vi/kl9Y5XCmst8/default.jpg","False","False","See all the highlights and reaction to Manchester United's pre-season friendly against Aston Villa at Villa Park.Subscribe to Manchester United on YouTube at http://bit.ly/ManU_YTVisit Manchester United at http://www.manutd.comLike Manchester United on Facebook at http://www.facebook.com/manchesterunitedFollow Manchester United on Twitter at http://www.twitter.com/ManUtdFollow Manchester on Instagram at http://www.instagram.com/manchesterunitedSubscribe to MUTV at https://bit.ly/2L9ymRs","PT8M41S"
"CU--j8KvYXY","Blaq Diamond - Woza My Love (Official Music Video)","2020-09-02T06:30:00Z","UCniUHTOy5nONQG1M4sSIHQg","Ambitiouz Entertainment","10","20.21.09","[none]","683878","16720","189","795","https://i.ytimg.com/vi/CU--j8KvYXY/default.jpg","False","False","The much-anticipated visuals for Woza My Love, the Duo’s second track on their sophomore album, is oozing with love. Once again proving that the Duo has impeccable taste not only in music. Shot by Ambitiouz Visuals, the music video spreads love across all ages. Artist: Blaq DiamondLyrics: @blaqdiamond150Produced: @blaqdiamond150Published by: Ambitiouz EntertainmentVideo by: Ambitiouz VisualsLyrics(Intro verse Ndu)Heal my heart and touch my soul Ngvele ng’shawe luvalo Wangithanda ngingenanto Ngelosi yami yok’phila Cel’uhlale nami (Pre-chorus)Uthando lami dali Lubanzi lujulile Ngiifis’uk’chitha insuku zok’phila nawe Ithemba lami dali liyophelela kuwe Injabulo yansuku zonke my sweet darling (Chorus)Sthandwasami Woza my love Woza my love Bambo lami Woza my love Woza love Sthandwasami Woza my love Woza my love Bambo lami Woza my love Woza love (Verse 2 Danya)Seng’hambe ama kilometer mina Senghambe amaKilometer mina Eb’sika beng’zula ng’funa wena Phela wena uyimfudumalo yami yemnyaka Imizwa yami iyakhuluma masbukana Ivele ithi dali sondela ngithi manqa Ufik’empilweni yami ilanga lisahwalala Bukamanje sek’yakhanya kuyaqhakaza Oh we adaliMamela inhliziyo yami dali ngoba ang’nawo amaningi Lalela inhliziyo yami dali ngoba anginawo amaningi Ang’nawo amaningi nje  Ang’nawo maningi Ang’nawo amaningi nje Ang’nawo amaningi [Back to pre-chorus and chorus]","PT3M27S"
"bEcGNJ5efWc","Borussia Dortmund - Borussia M'gladbach 3-0 | All Goals | Matchday 1 – Bundesliga 2020/21","2020-09-19T18:54:29Z","UC6UL29enLNe4mqwTfAyeNuw","Bundesliga","17","20.21.09","Bundesliga|Bundesliga 2020/21|Bundesliga Highlights|Football Highlights|season 20120/21|Highlights|Borussia Dortmund|BVB|Dortmund|Borussia M'gladbach|Gladbach|Dortmund Gladbach|Dortmund Gladbach highlights|Bundesliga Matchday 1|BLMD1|SEP20|KW3820|ntbm|bvb gladbach","799463","17197","171","620","https://i.ytimg.com/vi/bEcGNJ5efWc/default.jpg","False","False","#BVBBMG | Highlights from Matchday 1!► Sub now: https://redirect.bundesliga.com/_bwCS Gio Reyna and Erling Haaland shine, Jude Bellingham with his first assist! Watch all goals of Borussia Dortmund vs. Borussia Mönchengladbach from Matchday 1 of 2020/21 season!Goals: 1-0 Reyna (35’), 2-0 Haaland (54’ Penalty), 3-0 Haaland (78’)► Watch Bundesliga in your country: https://redirect.bundesliga.com/_bwCT► Join the conversation in the Bundesliga Community Tab:https://www.youtube.com/bundesliga/communityWe’ve seen another Matchday full of unmissable Bundesliga drama. Don’t miss any highlights from Germany’s football league! The Official Bundesliga YouTube channel gives you access to videos about the greatest goals, best moments and anything else you should know about. Make sure to subscribe now and visit us at https://bndsl.ga/comYT to find out more about the fixtures, analysis and news about your favourite team!","PT1M6S"
"jrVmGew1ztk","What's In My Bag","2020-09-15T19:59:14Z","UCWkYXtnAuu7VTLPwUcRSB6A","Kylie Jenner","22","20.21.09","Kylie Jenner|what's in my bag|vlog|kylie|kylie cosmetics|kylie skin","3876941","0","0","20759","https://i.ytimg.com/vi/jrVmGew1ztk/default.jpg","False","True","It’s been almost two years since I did my last “What’s In My Bag” video and I’ve seen you guys requesting this video for a while, so I wanted to take you guys inside my closet to show you the must haves I take everywhere with me!","PT8M2S"
"jV1v2Cy1w30","6IX9INE - TUTU (Official Music Video)","2020-09-04T04:00:00Z","UCF6jRAgCbSanHolKt0Vt6Qw","Tekashi 6ix9ine","10","20.21.09","6ix9ine|6ix9ine tutu official music video|6ix9ine tutu|tutu 6ix9ine|tutu|tutu music video|tekashi 69|tekashi 6ix9ine|69|tattletales 6ix9ine|tattle tales 6ix9ine|6ix9ine tattletales|6ix9ine tattle tales|tattletales|tattle tales|6ix9ine music|6ix9ine new music|6ix9ine new album|new album 6ix9ine|6ix9ine new song|tekashi69|6ix9ine album|tekashi|6ix9ine tattletales album|69 tekashi69|69 new song|six nine|six6nine9|sixnine|69x9ine","71465760","1922298","243557","155597","https://i.ytimg.com/vi/jV1v2Cy1w30/default.jpg","False","False","Album TattleTales OUT NOW!https://cmg.ffm.to/TattleTalesDirected by: Just4canon & 6ix9ine Ep/Producer: David Wept & Omar Reynoso DP: Parris Stewart G&E: RecSquad TV Colorist: Bryan Smaller Editor: Just4canonProduction Co: AT.LAS x Fatking FilmsMastered & Engineered by: Wizard LeeCover art by: Alex SolisCasting by: DV CastingLYRICS:I get money when I want toI get b*tches when I want toTote this pistol when I want toMoney dance step hit the 1,2You cant bop like thisEverybody want my swagEverybody want my dripHad to tell them back backTell them to get off my d*ckWatch me do the money danceWatch me hit my skipBet you cant do it like thisNo you cant do it like thisI get money when I want toI get b*tches when I want toTote this pistol when I want toMoney dance step hit the 1,2Oh you paid well b*tch im paid tooDont talk to me i talk to youIf this f*ck me then its f*ck youYeah its middle finger f*ck youEverybody know i got bands on the wayYes I make Yes I make bands everydayEverybody been knew that im getting paidThat im getting that im getting that im gettin paidCuzYou cant bop like thisEverybody want my swagEverybody want my dripHad to tell them back backTell them to get off my d*ckWatch me do the money danceWatch me hit my skipBet you cant do it like thisNo you cant do it like thisI get money when I want toI get b*tches when I want toTote this pistol when I want toMoney dance step hit the 1,2Oh you paid well b*tch im paid tooDont talk to me i talk to youIf this f*ck me then its f*ck youYeah its middle finger f*ck youMoney coming inMoney going outRappers coming inRappers going outFunny how they tryna take my styleFunny how they tryna break me downYall n*ggas better watch yall mouthYall starting to sound like clownsAll these rappers wanna talk that cloutI dont know whats that aboutThey wanna rap like thisThey wanna talk like thisThey wanna walk like thisThey wanna look like thisThey wanna be like thisThey wanna bop like thisThey wanna chart like thisN*ggas s*ck my d*ckYou Can’t do this cuz you aint meIt drives you n*ggas crazyIt keeps you up at nightCuzYou cant bop like thisEverybody want my swagEverybody want my dripHad to tell them back backTell them to get off my d*ckWatch me do the money danceWatch me hit my skipBet you cant do it like thisNo you cant do it like thisI get money when I want toI get b*tches when I want toTote this pistol when I want toMoney dance hit the 1,2Oh you paid well b*tch im paid tooDon't talk to me I talk to youIf this f*ck me then its f*ck youYeah its middle finger f*ck you","PT2M46S"
"1O6Qstncpnc","Hogwarts Legacy - Official Reveal Trailer | PS5","2020-09-16T20:17:47Z","UC-2Y8dQb0S6DtpxNgAKoJKA","PlayStation","20","20.21.09","Hogwarts|Hogwarts legacy|harry potter game|wizarding world|wizards|witches|jk rowling|video games|gaming|gamer|WB Games|Warner Bros games|magic|wands|Hogsmeade|hogsmede|hogwart|rpg|role playing games|avalanche|playstation|ps5|playstation 5|next gen games|fantasy games|fantastic beasts|Announce trailer|trailer|hippogrif|hippogriff|reveal|game announce|game reveal|announce|hedwigs theme|gameplay","7587595","278608","5571","19778","https://i.ytimg.com/vi/1O6Qstncpnc/default.jpg","False","False","Always be the first to get #HogwartsLegacy news at go.wbgames.com/HogwartsLegacyExperience a new story set at #Hogwarts in the 1800s. Your character is a student who holds the key to an ancient secret that threatens to tear the wizarding world apart. Make allies, battle Dark wizards and decide the fate of the wizarding world.Connect with Hogwarts Legacy online: Twitter: https://twitter.com/HogwartsLegacyFacebook: https://facebook.com/HogwartsLegacyInstagram: https://instagram.com/HogwartsLegacyDiscord: Discord.gg/HogwartsLegacy","PT2M41S"
"UNsf7CUEFqo","Lil Tecca - Dolly ft. Lil Uzi Vert (Dir. by @_ColeBennett_)","2020-09-18T16:00:10Z","UCtylTUUVIGY_i5afsQYeBZA","Lyrical Lemonade","24","20.21.09","[none]","3200538","335279","7721","28560","https://i.ytimg.com/vi/UNsf7CUEFqo/default.jpg","False","False","Lyrical Lemonade Presents:Lil Tecca - Dolly feat. Lil Uzi Vert (Official Music Video)Stream Virgo World:http://liltecca.lnk.to/VirgoWorldDirected + Edited by Cole BennettSong Produced by TXBITHETEENVGER, C4Bombs & BRackzDirector of Photography - Brett ArndtSteadicam - Xavier ThompsonWomen's Wardrobe/Makeup/Hair - Rasheeda AmeeraPhotos - ConesVHS - Tom Nguyen & Cole BennettAC - Benjamin EliasExecutive Producer - Sal TarantinoLil Tecca Socials:http://instagram.com/lilteccahttp://twitter.com/liltecca--Official Channel of Lyrical Lemonade Subscribe for updates on music videos, interviews, performance videos, etc.Lyrical Lemonade's Hot 25 Spotify Playlist:https://open.spotify.com/user/gh3vdz775oy18ah1wp9ucxsj5/playlist/5UuPeWDR2I8a8pORvW9vmrLyrical Lemonade Socials:http://www.twitter.com/lyricalemonadehttp://www.instagram.com/lyricalemonadehttp://www.facebook.com/lyricalemonadehttp://www.lyricallemonade.comCole Bennett Socials:http://www.twitter.com/_colebennett_http://www.instagram.com/_colebennett_LENNY ~ a hidden character representing happiness & good energyhttp://instagram.com/lenny","PT3M11S"
"zvgHQW-atuY","Hot vs Cold  Teacher / 16 DIY Weird College Supplies","2020-09-13T14:00:11Z","UCWwqHwqLSrdWMgp5DZG5Dzg","Troom Troom","26","20.21.09","hot vs cold teacher|DIY weird college supplies|hot vs cold|weird college supplies|DIY college supplies|college supplies|diy|funny|hot teacher|cold teacher|cold|hot|hot vs cold challenge|challenge|cold vs hot|cold vs hot challenge|weird teachers|teacher vs teacher|college|handmade|back to school|back to school ideas|troom troom","3697796","43763","4276","1780","https://i.ytimg.com/vi/zvgHQW-atuY/default.jpg","False","False","Subscribe Here: https://www.youtube.com/channel/UCWwqHwqLSrdWMgp5DZG5Dzg?sub_confirmation=113 Ways to Sneak Food onto the Plane!: https://youtu.be/G4Jx4lM05K8?list=PLy0LaulZe0vRyRDcwVaqbvnbSqhSQNtS-&playnext=1College lessons will be extraordinary today! After all, they will be led by unusual people - cold and hot teachers!Supplies and tools:• Pencil• Polymer clay• Acrylic paint• Paper• Parchment paper• Hand lotion• Hot glue gun• Ballpoint pen refill• Glitter• Globe• Coal• Styrofoam ball• Wooden skewer• Palette knife• Crystal texture paste• Foam paper• Felt• Badge pin• Acrylic polish• Epoxy resin• Mica• Silicone crystal mold• Magnets• Light clayMusic:Future Gladiator by Kevin MacLeod is licensed under a Creative Commons:By Attribution 4.0 license (https://creativecommons.org/licenses/by/4.0/)Source: http://incompetech.com/music/royalty-free/index.html?isrc=USUAN1200051Artist: http://incompetech.com/Tobu & Wholm - Motionhttp://youtube.com/tobuofficialWholm https://facebook.com/wholmmusicWatch More Troom Troom: Popular Videos:14 Weird Ways To Sneak Food Into Class / Back To School Pranks:  https://youtu.be/W5p2ndS34vA18 Funny Pranks! Prank Wars! https://youtu.be/yWazGzCNtJ411 DIY Edible Makeup Ideas/11 Funny Pranks:  https://youtu.be/kewz3hF63Xo17 Weird Ways To Sneak Makeup Into Class:  https://youtu.be/bvhBIsmzhwEGummy Food vs Real Food Challenge!  https://youtu.be/jBIG6GsQcq8Popular Playlists:Funny Pranks: https://www.youtube.com/playlist?list=PLy0LaulZe0vRyRDcwVaqbvnbSqhSQNtS-Back to School: https://www.youtube.com/playlist?list=PLy0LaulZe0vSzNLVwlQZVJszbLCsIwl_CLife Hacks: https://www.youtube.com/playlist?list=PLy0LaulZe0vSljAapkasaxsIKJp7I-7j0Beauty And Makeup Hacks: https://www.youtube.com/playlist?list=PLy0LaulZe0vSUQifjokDaw5m9aIgOQKt-Home Décor: https://www.youtube.com/playlist?list=PLy0LaulZe0vRWdxuF7xEwK_eJV2cZ8dt0Follow Troom Troom:Subscribe: https://www.youtube.com/channel/UCWwqHwqLSrdWMgp5DZG5Dzg?sub_confirmation=1Instagram: https://www.instagram.com/troomtroom/Facebook: https://www.facebook.com/troomhandsPinterest: https://pinterest.com/troomtroom/Troom Troom Español: Subscribe: https://www.youtube.com/channel/UCu6oyJJ6PlkeNNv6n26ZNyA?sub_confirmation=1Troom Troom Française:Subscribe: https://www.youtube.com/channel/UCyNeKmBHI10u4bwYEKimlZA?sub_confirmation=1Troom Troom Russian: Subscribe: https://www.youtube.com/channel/UCq1JpGFxcZTbbOAz010U-og?sub_confirmation=1Troom Troom Deutsch:Subscribe:  https://www.youtube.com/channel/UCzgmxZIlgfH1fgch7OpigIA?sub_confirmation=1Troom Troom Chinese:Subscribe:  https://www.youtube.com/channel/UCV3NWBs2K7pOEGmI4w_2dhg?sub_confirmation=1Troom Troom Português:Subscribe: https://www.youtube.com/channel/UCgCQlMYN2XypwYC2wcR32bA?sub_confirmation=1Troom Troom Japanese:Subscribe: https://www.youtube.com/channel/UCPCwT9JMWPjg6xAWrQxhQaw?sub_confirmation=1About Troom Troom: Easy DIY how to video tutorials. DIY Accessories, Scrapbooking Cards, Home Décor, Make Up Tutorials, Life Hacks, and MUCH more! Make it easy! For any business enquires please contact me at: troomtroomdiy@gmail.comQuestion of the Day: did you like our new teachers? Comment Below!Don’t forget to turn on notifications, like, & subscribe!","PT13M14S"
"wVRd4Hyctp8","HIGHLIGHTS & REACTION | Barça 3-1 Nàstic","2020-09-12T20:39:01Z","UC14UlmYlSNiQCBe9Eookf_A","FC Barcelona","17","20.21.09","FC Barcelona|برشلونة،|Fútbol|FUTBOL|soccer|FUTEBOL|Sepakbola|サッカー|كرة القدم|football|FCB|Barça|Sport|Club|Barcelona|CAMP NOU|ter stegen|semedo|pique|busquets|suarez|luis suarez|messi|goat|leo messi|messi skills|dembele|neto|lenglet|griezmann|antoine griezmann|yt:cc=on|ansu fati|riqui puig|koeman|trincao|coutinho|nastic|friendly|3-1|estadi johan cruyff|comeback|highlights|goals|new kit|transfers|new signing|Konrad de la Fuente|Araujo|Aleñá|Gimnàstic Tarragona","3815670","85221","2772","4189","https://i.ytimg.com/vi/wVRd4Hyctp8/default.jpg","False","False","Enjoy the highlights of Barça's first pre-season victory, and a first win under new manager Ronald Koeman who spoke after the game with new signing Francisco Trincão.SUBSCRIBE NOW:▶ https://www.youtube.com/user/fcbarcelona ⚽ BARÇATV+: http://barca.link/wT1w30qMyQO🌐 Site: http://www.fcbarcelona.com🔵 Facebook: http://www.facebook.com/fcbarcelona🙌 Facebook Supporters: https://www.facebook.com/becomesupporter/fcbarcelona📸 Instagram: http://www.instagram.com/fcbarcelona🐦 Twitter: http://twitter.com/FCBarcelona🎶 Tiktok: https://www.tiktok.com/@fcbarcelona 📱 Viber: http://chats.viber.com/fcbarcelona🛍 Get all official Barça apparel from FC Barcelona's online store: http://barca.link/j8QH30qQh4Y 🔵🔴 #FCBarcelona","PT6M17S"
"MGz_i9l7rAU","NEVER invite Jason Derulo to your house","2020-09-17T16:00:07Z","UCKuHFYu3smtrl2AwwMOXOlg","Will Smith","24","20.21.09","comedy|entertainment|will smith|will|smith|smiths|willsmith|will smith youtube|youtube will smith|will smith channel|channel will smith|will youtube|youtube will|smith youtube|youtube smith|will smith vlogs|vlogs will smith|vlogs|vlog|will smith youtube channel|jason derulo|savage love|tik tok","1113463","53228","453","2812","https://i.ytimg.com/vi/MGz_i9l7rAU/default.jpg","False","False","It’s all fun and games with @Jason Derulo until someone breaks a tooth. Then it’s time for payback. Watch Jason's Vlog: https://youtu.be/yPjYh-h6plw► SUBSCRIBE: https://goo.gl/BUjQW8► WATCH MOREMost Recent Videos: https://goo.gl/pqjbrRBest Of Will Smith: https://goo.gl/P3jjA3► FOLLOW WILLInstagram: https://instagram.com/willsmithFacebook: https://facebook.com/willsmithTikTok: https://tiktok.com/@willsmith________________________◈ Created by Westbrook Mediahttp://westbrookinc.comExecutive Producers: Will Smith, Miguel MelendezDirector: Lukas KaiserProducers: Turner Barrowman, Jas Davis, Aaron Ferguson, Max Goodrich, Lukas Kaiser, David StribEditor: Jon Brandon CruzAdd'l Editing By: Chris Ashley, Jas Davis, Max Goodrich, David Strib, James Winterhalter, Camera Operators: Chris Ashley, Cache Bunny, Jas Davis, Jordan Fisher, Max Goodrich, David StribSpecial Thanks: Cache Bunny#WillSmith #JasonDerulo #willxjason","PT7M33S"
"XDh-C0CRX2E","‘Lekke Djy’ deur Reggie B – Maak my famous 2 | kykNET","2020-09-12T19:21:15Z","UCTnKyNPIRzarMS_7DGGEIjw","kyknettv","24","20.21.09","Maak my famous|Maak my famous 2|Maak my famous video|Maak my famous top 10|Covers|top-7|early b|rap|reggie b|lekke djy|cape flats","56260","1314","28","55","https://i.ytimg.com/vi/XDh-C0CRX2E/default.jpg","False","False","Reggie B raak lekker saam met Early B op die Maak My Famous-verhoog.---DStv Catchup: http://bit.ly/DStvCatchupSluit nou aan om 14 dae verniet Showmax te geniet - https://bit.ly/36PFSr0Volg kykNET op Twitter: https://twitter.com/kykNETtvLike kykNET op Facebook: https://www.facebook.com/kyknetBesoek http://kyknet.dstv.comkykNET bied 'n verskeidenheid van Afrikaanse vermaak - van hope musiek en onderhoude met SA-en internasionale persoonlikhede tot komedie, drama en sepies - daar's iets vir die hele familie!Skakel in op kanaal 144 vir die beste in vermaak. Kyk net!","PT2M47S"
"nZcbGEu1gnQ","HIGHLIGHTS & REACTION | Barça 3-1 Girona","2020-09-16T20:23:35Z","UC14UlmYlSNiQCBe9Eookf_A","FC Barcelona","17","20.21.09","FC Barcelona|برشلونة،|Fútbol|FUTBOL|soccer|FUTEBOL|Sepakbola|サッカー|كرة القدم|football|FCB|Barça|Sport|Club|Barcelona|CAMP NOU|semedo|pique|busquets|messi|goat|leo messi|messi skills|dembele|neto|lenglet|antoine griezmann|yt:cc=on|ansu fati|riqui puig|koeman|trincao|coutinho|girona|3-1|victory|us soccer players|pedri|pjanic|transfers|signing|players|friendly|pre season|highlights|catalunya|catalan|elche|johan cruyff|Konrad de la fuente|goal|gol|goals|resumen","1862807","66190","940","2806","https://i.ytimg.com/vi/nZcbGEu1gnQ/default.jpg","False","False","Enjoy the highlights from Barça's 3-1 friendly win over Girona FC with goals from Philippe Coutinho and Leo Messi, and all the reaction from manager Ronald Koeman and the American winger Konrad de la Fuente.SUBSCRIBE NOW:▶ https://www.youtube.com/user/fcbarcelona ⚽ BARÇATV+: http://barca.link/wT1w30qMyQO🌐 Site: http://www.fcbarcelona.com🔵 Facebook: http://www.facebook.com/fcbarcelona🙌 Facebook Supporters: https://www.facebook.com/becomesupporter/fcbarcelona📸 Instagram: http://www.instagram.com/fcbarcelona🐦 Twitter: http://twitter.com/FCBarcelona🎶 Tiktok: https://www.tiktok.com/@fcbarcelona 📱 Viber: http://chats.viber.com/fcbarcelona🛍 Get all official Barça apparel from FC Barcelona's online store: http://barca.link/j8QH30qQh4Y 🔵🔴 #FCBarcelona","PT4M27S"
"BW4qDbpWH7s","A thrilling final audition – Idols SA","2020-09-01T06:42:59Z","UCSEibSG6dlUJvkC40IpNMRQ","MzansiMagicOfficial","24","20.21.09","Mzansi Magic|Mzansi Magic DStv|Mzansi Magic on DStv|Mzansi entertainment|Mzansi Magic Telenovela|Mzansi Magic Series|Mzansi Magic Drama|Mzansi Magic Reality|Mzansi|Idols SA|Idols SA Season 16|Idols Season 16|Idols SA 2020|Idols South Africa|Idols SA Judge & Host 2020|Idols SA Behind The Scenes videos 2020|Idols Season 16 BTS videos|Idols backstage pass","472379","10193","143","1100","https://i.ytimg.com/vi/BW4qDbpWH7s/default.jpg","False","False","Be, Zama and Matevhu are last to audition in the Group Round, and they finally prove that singing Beyoncé is not impossible!---Visit Mzansi Magic https://bit.ly/MzansiMagicWatch more series and movies on Showmax, start your 14-day free trial here: https://bit.ly/36PFSr0Watch Mzansi shows on DStv Catchup: http://bit.ly/DStvCatchupFollow Mzansi  Magic Here:Twitter: https://twitter.com/mzansimagicFacebook: https://www.facebook.com/MzansimagicInstagram: https://www.instagram.com/mzansimagic/","PT5M28S"
"lta5go9P-go","Davido - FEM (Official Video)","2020-09-10T18:00:08Z","UCQJOYS9v30qM74f6gZDk0TA","DavidoVEVO","10","20.21.09","davido|davido fem|davido 2020|davido snakehips lie for you|snakehips lie for you|davido jess glynne|davido ft chris brown|davido if|davido fall|davido assurance|davido fia|davido aye|davido songs|davido skelewu|davido wonder woman|davido dami duro|davido popcaan|davido risky|davido popcaan risky|davido a good time|davido new album|davido new single|davido new song|davido 2019|popcaan|popcaan risky|popcaan davido|2019","6165534","128453","4205","13066","https://i.ytimg.com/vi/lta5go9P-go/default.jpg","False","False","Davido - FEMListen/Download: http://smarturl.it/DavidoFEM?IQid=yt ---------------------------------------------------More from Davido:Risky (feat. Popcaan) - https://smarturl.it/DavidoRisky?IQid=YTAssurance - http://smarturl.it/DavidoAssurance?!IQid=YTBlow My Mind - http://smarturl.it/BlowMyMind?IQid=YT Flora My Flawa - http://smarturl.it/FloraMyFlawa?IQid=YTFIA: http://smarturl.it/Davido-FIA?IQid=YTFIA (Remix): http://smarturl.it/Davido-FIARemix?IQid=YTLike Dat - http://smarturl.it/Davido-LikeDat?IQid=YTPere (feat. Rae Sremmurd & Young Thug) - http://smarturl.it/Davido-Pere?IQid=YTFall - http://smarturl.it/Davido-Fall?IQid=YTIf - http://smarturl.it/Davido-If?IQid=YTSon Of Mercy (EP) - http://smarturl.it/Davido-SonOfMercy?IQid=YTSkelewu - http://smarturl.it/Davido-Skelewu?IQid=YT---------------------------------------------------Follow Davido:https://www.facebook.com/davidoofficial2https://twitter.com/iam_davidohttps://instagram.com/davidoofficialhttp://iamdavido.com---------------------------------------------------#Davido #FEM #OfficialVideo","PT3M24S"
"KfjMXhYUni4","LIFE IS UNFAIR || Girls VS Boys Funny Situations in School Life by 123 GO! SCHOOL","2020-09-09T15:30:02Z","UC2sloW3tudsSaEpxiqd9hTQ","123 GO! SCHOOL","22","20.21.09","[none]","6529847","46748","6975","3059","https://i.ytimg.com/vi/KfjMXhYUni4/default.jpg","False","False","School is hard enough without the unfairness between boys and girls.Life is unfair! Check out girls vs boys funny situations in school life.Have you had things easier or harder just because you’re a girl or a boy? Don’t forget to share this video with your friends and subscribe to 123 Go School!#123GO #vs #school #funny  #life Music by Epidemic Sound: https://www.epidemicsound.com/Stock materials:https://www.depositphotos.comhttps://www.shutterstock.comhttps://elements.envato.comThis video is made for entertainment purposes. We do not make any warranties about the completeness, safety and reliability. Any action you take upon the information on this video is strictly at your own risk, and we will not be liable for any damages or losses. It is the viewer's responsibility to use judgment, care and precautions if one plans to replicate.The following video might feature activity performed by our actors within controlled environment - please use judgment, care, and precaution if you plan to replicate.","PT10M7S"
"JxyV7bPyzxk","Tumi and I Are In Love – The River | 1 Magic","2020-09-18T18:30:01Z","UCAG4-W08jyodx28VmG-xxMw","1 Magic","24","20.21.09","1magic|1 magic|one magic|1 magic dstv|mnet|m-net|1 magic mzansi|mabutho and tumi are caught|mabutho loves tumi|tumi lies|lindani learns the truth|lindani finds out about mabutho and tumi|the river 1 magic|the river season 3|what happened on the river tonight","120332","1684","38","348","https://i.ytimg.com/vi/JxyV7bPyzxk/default.jpg","False","False","Mabutho struggles to come to terms with his break up with Tumi. The Dikanas are surprised when Tumi and Mabutho walk out of the Dlomo's bedroom together. Wasting no time, Mabutho tells the truth.---Visit the Official Website: https://bit.ly/1MagicWatch more series and movies on Showmax, start your 14-day free trial here: https://bit.ly/36PFSr0Watch 1Magic shows on Catchup: http://bit.ly/DStvCatchupFollow 1Magic Here:Twitter: https://twitter.com/1MagicTVFacebook: https://www.facebook.com/1MagicTV/Instagram: https://www.instagram.com/1magictv/","PT3M24S"
"ScDEgny-hTs","CASSPER NYOVEST A.M.N SESSIONS: ZOLA (EPISODE 1)","2020-09-07T07:00:06Z","UCHwGqmYfuj8Svbj5Wa2vROA","FamilyTreeWorld","10","20.21.09","[none]","167707","9255","80","793","https://i.ytimg.com/vi/ScDEgny-hTs/default.jpg","False","False","PRE ORDER THE ALBUM NOW: https://familytreerec.lnk.to/AMN","PT9M57S"
