video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"Glu52GyaC1Y","اصالة المالح ـ طول ما احنا سوا (فيديو كليب) | (Official Music Video)","2020-09-21T16:15:40Z","UCqJNTGwKmgMCwfYDbnz514Q","anasala family I أنس و أصالة","24","20.24.09","اصالة|اصاله|انس مروة|اول مرة|بيبي|تسبح|اصالة و انس|انس و اصالة|سيارة|انس واصالة|اصالة مالح|انس|انس مروة و اصالة|اصالة و انس مروة|anasmarwah|anas marwah|ميلا مروة|anasala|عائلة انس و اصالة|anasala family|أنس مروة|اصالة وانس مروة|انس و اصاله|مع اصالة و انس مروة|عائلة انصالة|حامل|اصالة حامل|الجنين|برج|خليفة|اكير|حفلة معرفة|جنس جنين|في|العالم|official music video|official|asala maleh|burj|biggest|gender|reveal|khalifa|dubai","14447728","1512513","26330","198642","https://i.ytimg.com/vi/Glu52GyaC1Y/sddefault.jpg","False","False","على انغامي والمنصات الاخرى https://asala.lnk.to/sawaاصالة انس مروة و اصالة | انس و اصاله |اصالة المالح ـ طول ما احنا سوا | (Official Music Video) )  ----- سناب اصالة: https://www.snapchat.com/add/asalasaltyسناب انس: https://www.snapchat.com/add/anasmarwahحسابنا في تيك توك: https://vm.tiktok.com/QJ1Xvo/حساب اصالة عالانستجرام: https://www.instagram.com/asalamaleh/حساب انس عالانستجرام: https://www.instagram.com/anasmarwah/ حساب ميلا عالانستجرام: https://www.instagram.com/milamarwah/ ---- Thank you Ahmed AlNasheet for your concept & Love on this project!! Thank you Anasala family for being apart of our journey! WE LOVE YOU! Thank you Alfan Group for taking this journey home led by the awesome @MoktarLarbi !! Thank you Aida, Nouf, Muntasir, and everyone who worked on this project!! Filming/editing: Thank you Hani Fayed for being patient with us!! @HaniFayed Thank you GAD Production for Music, song, and production! @DBGAD Full Credit @ end of Song :) LOVE!!—- Contact info: info@anasalafamily.com","PT3M4S"
"Dknnm0oEJtA","شاهدوا ماذا قالت زوجة الراحل حمدي بناني .. اللحظات الأخيرة قبل وفاته .. و عشرة عمر","2020-09-22T12:51:55Z","UCfF6CkUvCBleM19CkgNyrYw","ELBILAD TV","22","20.24.09","[none]","247429","2545","136","479","https://i.ytimg.com/vi/Dknnm0oEJtA/sddefault.jpg","False","False","شاهدوا ماذا قالت زوجة الراحل حمدي بناني .. اللحظات الأخيرة قبل وفاته .. و عشرة عمر","PT56S"
"1JhidVVuJcY","غيرت شكلي تماما 🤭😐وعلاش هاد القرار ؟؟؟","2020-09-22T15:26:35Z","UCkLVM-72DqCDi5psyXmeMag","Ikram Bellanova","26","20.24.09","وصفات|طبيعية|للوجه|جدتي|السحرية|وصفة|سريعة|لتبييض|الوجه|ستروبنغ|هايلايت|كونتور وهايلايت|تقنية الكونتور|كونتور الوجه|مكياج|highlighting|makeup|how|to|highligh","1180269","57929","3159","10848","https://i.ytimg.com/vi/1JhidVVuJcY/sddefault.jpg","False","False","","PT12M33S"
"-g0bORZkVvc","🇩🇿 موقف الجزائر من التطبيع مع إسرائيل يثير تفاعلا على منصات التواصل","2020-09-21T20:00:00Z","UCfiwzLy-8yKzIbsmZTzxDgw","Al Jazeera Channel قناة الجزيرة","25","20.24.09","الجزيرة|مباشر|الجزيره|سياسة|سياسه|أخبار|اخبار|فوق السلطة|تقرير|aljazira|al jazeera|الاخبار|الجزائر|انتخابات|بوتفليقة|احتجاجات|انتخابات الرئاسة|الانتخابات الجزائرية|الجيش الجزائري|وهران|قسنطينة|مظاهرات الجزائر|مظاهرات|احتجاجات الجزائر|عبد المجيد تبون|التطبيع|فلسطين|تبون وفلسطين|التطبيع مع إسرائيل|إسرائيل","286538","9734","248","2266","https://i.ytimg.com/vi/-g0bORZkVvc/sddefault.jpg","False","False","موقف #الجزائر من #التطبيع مع إسرائيل كان واضحا على لسان الرئيس عبد المجيد #تبون.. الفيديو الذي جاءت فيه تصريحات تبون كان من أكثر المقاطع تداولا على منصات التواصل الاجتماعي العربية.. نتابع الموقف الجزائري أعاد التفاعل الواسع على هاشتاغات مناهضة التطبيع في العالم العربي، خصوصا هاشتاغ #التطبيع_خيانة الذي لا يزال يتصدر قوائم الترند في عدة دول عربية لمواصلة الرفض على المنصات لاتفاق التطبيع الذي أبرمته الإمارات والبحرين مع إسرائيل في البيت الابيض الاسبوع الماضي.============= للاشتراك في قناة الجزيرة على اليوتيوب: http://www.youtube.com/subscription_center?add_user=aljazeerachannelلمزيد من الفيديوهات يمكنك زيارة قناة مكتبة الجزيرة المرئية: https://www.youtube.com/aljazeeraarchiveلمتابعتنا على تويتر: https://twitter.com/AJArabicللاشتراك في صفحتنا على الفيسبوك: http://www.facebook.com/aljazeerachannelموقع الجزيرة نت: http://www.aljazeera.net","PT4M14S"
"9tlGsANyhFk","ما الجديد في فري فايرالحلقة الثالث هنا!","2020-09-22T14:00:10Z","UCHZArBtk2eda0AVR6HI4qMw","Garena Free Fire MENA","20","20.24.09","Free Fire|Garena|Garena Free Fire|Shooting games|Game|Elite Pass|Booyah|Fun|Episode|تصريح النخبة|فري فاير|غارينا|غارينا فري فاير|جارينا|العاب|أكشن|ألعاب قتال|كيلي|بوياه","459715","44214","1873","2335","https://i.ytimg.com/vi/9tlGsANyhFk/sddefault.jpg","False","False","أيها الناجون!اكتشف الجديد في تحديث بوياه مع كيلي وموكو!تعديل على توازن الأسلحة، سلاح جديد، ساحة تدريب جديدة وغيرها الكثير!يرجى ملاحظة أنه سيتم إغلاق الخادم يوم 23 سبتمبر حتى النهاية.من الساعة 4 صباحاً حتى الانتهاء بتوقيت مصرمن الساعة 3 صباحاً حتى الأنتهاء بتوقيت الجزائر، تونس، المغربمن الساعة 5 صباحاً حتى الأنتهاء بتوقيت مكة المكرمةتحقق من فيديو التحديث الجديد لمعرفة المزيد!وقت العرض الأول:🇩🇿: 15.00🇪🇬: 16.00🇸🇦: 17.00#فري_فاير #فري_فاير_بالعربي #ألعب_من_المنزل #Booyah #FreeFire","PT5M42S"
"H-N_WQbOEbA","DJ Moulay - semhouli waldiya (EXCLUSIVE Music Video) avec Mito سمحولي والديا","2020-09-22T16:57:40Z","UCVxCCm-4QyMHS6ju-Bz2Hnw","Edition Harmonie","10","20.24.09","Cheb Bello|dj Moulayشلب بيلوعينهم مسوسةRai 2020|Cheb Bello feat dj MoulayEdition Harmonierai 20202020rai music|djCheb Bellochebbelloالشاب|Clip Officiel|mito ray 2021 semehouli walidiya dj moulay","362199","17432","469","868","https://i.ytimg.com/vi/H-N_WQbOEbA/sddefault.jpg","False","False","#djmoulay#harmonie#mitoparole et musique dj Moulayarrangement mito mixage dj Moulay percussion pixomanager malik marseillehttps://www.facebook.com/","PT5M28S"
"FbRO2_Cl4pc","كيف تفاعل الفلسطينيون مع موقف عبد المجيد تبون الرافض للتطبيع؟│أخبار العربي","2020-09-21T16:45:30Z","UC65i3Fyq91uiUkIS0i5GLNQ","التلفزيون العربي - Alaraby TV","22","20.24.09","التلفزيون العربي|العربي|أخبار|الجزائر|فلسطين|التطبيع|القضية الفلسطينية|إسرائيل|الإمارات|البحرين|اتفاق التطبيع","355895","11356","254","2495","https://i.ytimg.com/vi/FbRO2_Cl4pc/sddefault.jpg","False","False","▼ موقع التلفزيون العربي⟵ http://alaraby.tv▼ تابع التلفزيون العربي على مواقع التواصل الاجتماعيفيسبوك⟵ https://www.facebook.com/AlarabyTelevisionانستغرام⟵ https://www.instagram.com/alarabytvتويتر⟵ https://twitter.com/alarabytv","PT1M58S"
"Aein53B6XNs","تحدي بين نارين و أنس | مين بيعرفني أكتر","2020-09-22T14:05:02Z","UC1sUFpfoJzhf76xI2nz_qNg","ARABIC MO VLOGS","22","20.24.09","mo vlogs|anasala|narins beauty|mo vlogs arabic|sherins beauty","2151814","184253","3394","6520","https://i.ytimg.com/vi/Aein53B6XNs/sddefault.jpg","False","False","قناة انجليزي : https://www.youtube.com/channel/UC_hoQDD6zKcIqpIYLsFbBeAحسابي على الانستا : @movlogsقناة انصالة : https://www.youtube.com/channel/UCqJNTGwKmgMCwfYDbnz514Q Narins Channel : https://www.youtube.com/channel/UCWXYdNyGX01rnTB-tQci8JQSherins Channel : https://www.youtube.com/channel/UCJpTKAPjRh-ThyHXN6r7kxgShero channel : https://www.youtube.com/channel/UC6xsnOwJhCAfFdWuLQpLpAgحساب شيرو sheroamaraحساب نارين : narins_beauty ......( for marketing _ للاعلانات هنا )movlogsbusiness@gmail.com","PT9M5S"
"-YOOWnp9Va8","Mouh Milano Ft. Zako - Wech ya les Z'hommes (Clip Officiel) 2020","2020-09-20T16:00:01Z","UCUJUF8DsWpkdzygMQeL91mQ","Skyprods Officiel","10","20.24.09","Mouh Milano|Zako|Wech ya les Z'hommes|Arabic|Skyprod's|skyprods|algerie|algeria|2020|rap|milano|mouh|usma","2425082","136067","3832","5768","https://i.ytimg.com/vi/-YOOWnp9Va8/sddefault.jpg","False","False","Pour télécharger la sonnerie d'attente :MOBILIS : 560281OOREDOO : 7001623#LZhommes #Mouh_Milano #ZakoRéalisation : Amine BoumedieneProducteurs : Tarik Hachemane & Tarek BourahliParoles & Musique : Mouh MilanoRap : ZakoBeat : Black Rock ChroniqueArrangements : Lyes NezaliPrise de son (maquette) : Amine TorkiMixage & Mastering : Hichem Bre SombreManagement : NassydiStudio : TCE ProductionMouh Milano 🌐Instagram : https://bit.ly/2TA7RrBFacebook : https://bit.ly/2u7sXCVZAKO 🌐Instagram : https://bit.ly/3hSK8ePDisponible sur toutes les plateformes 💿iTunes : https://apple.co/3mLEG10Anghami : https://bit.ly/3hPsBEjDeezer : https://bit.ly/2ZVbt9WSpotify : https://spoti.fi/3hSqWO2-#Skyprods Official website : http://www.sky-prods.comLike on Facebook : https://goo.gl/khV1DnFollow on Instagram : https://goo.gl/GZZDhb","PT4M22S"
"oZQEMUUlGDI","طاجين روايال في الاعراس ذوق خراافي لمعاريض هبلو عليه  وصفة حصرية لام زكي","2020-09-22T12:00:39Z","UC6NZxrL_fdvS7v9HNQdvTLA","Oum Zaki وصفات أم زكي","22","20.24.09","طبخ|مطبخ|kitchen|cooking|ramadan|رمضان|وصفات رمضان|وصفات سهلة|وصفات سريعة|ام وليد|هشام للطبخ","154634","10091","147","823","https://i.ytimg.com/vi/oZQEMUUlGDI/sddefault.jpg","False","False","طاجين رويال في الاعراس بكرات اللحم و الدجاج مع  افخاذ الدجاج محمرة لمعاريض هبلو عليه بنة لا تقاوملمزيد من الوصفات المرجو الإشتراك بالضغط على الزر الأحمر وكذلك تفعيل الجرس 🔔 لتتوصلوا بجديد الوصفات.حسابنا على الأنستغرامhttps://www.instagram.com/oum_zakyصفحتنا على الفايسبوكhttps://www.facebook.com/WasafatOumZakiقروب او مجموعة الفايسبوكhttps://www.facebook.com/groups/oumzaki#oumzaki#أم_زكي","PT12M57S"
