video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"QGfZJPeU5to","PALESTRA - RAGAZZI VS RAGAZZE 🏋🏼 - iPantellas w/Denis Dosio","2020-09-11T11:02:51Z","UCD-aXv7CMezGSTfxmKAD6Ag","iPantellas","24","20.13.09","ipantellas|parodia|video divertenti|palestra|esercizi|bodybuilding|squat|sport|Denis Dosio","1816514","160273","5072","4216","https://i.ytimg.com/vi/QGfZJPeU5to/default.jpg","False","False","★25O.OOO LIKE PER UN NUOVO VIDEO CON ESMERALDA E DENIS★ASCOLTA LA NOSTRA NUOVA CANZONE DIVANO MARITTIMA! https://sptfy.com/dpfO➜ ISCRIVITI AL NOSTRO CANALE http://www.youtube.com/subscription_center?add_user=iPantellas➜ INSTAGRAM https://www.instagram.com/ipantellas/➜ TIK TOK - https://www.tiktok.com/ipantellasRINGRAZIAMO DENIS DOSIO https://www.instagram.com/denisdosio/ESMERALDA MORICHELLI https://www.instagram.com/morichels/iPantellas tornano con un nuovo video in palestra! Maschi vs femmine! Chi vincerà? Vedremo grandi sfide tra bilancieri, panca, squat, pesi, esercizi fai da te. Bodybuilding o naturale? Muscolosi o flaccidi? Palestra in casa o fuori? Scopri la nuova parodia!"
"CF2oceUUqc4","da Milano a Roma in MONOPATTINO","2020-09-10T17:27:12Z","UCz-KJn98sMCPW5kjG0ZnE-Q","Jakidale","22","20.13.09","jakidale|jaki|vlog|mobile|tecnologia|tech|dailyvlog|daily vlog|daily vlog ita|dale|Jacopo D'Alesio|monopattino|milano|roma|milano roma|in monopattino|monopattino elettrico|bici|bicicletta|skateboard|luis|luis sal|bologna|firenze|giro d'italia|italia|colosseo|xiaomi|space valley|marcello ascani|bottura|modena|monopattino sharing|monopattini|monopattini elettrici|viaggio|viaggio in monopattino|travel|bikebacking|bike|mattia|miraglio|giro del mondo|mattia miraglio","2036778","161200","2024","7886","https://i.ytimg.com/vi/CF2oceUUqc4/default.jpg","False","False","11 Giorni, 646,10 chilometri. Milano-Roma in monopattino elettrico, video online sul mio canale YouTube. Avventura incredibile, grazie a @Mattia Miraglio  per il supporto e a Red Bull Italia per aver supportato questa grande impresa. Grazie anche a tutti quelli che ho incontrato durante questo viaggio e grazie all’Italia per essere un posto fantastico 💪🏼❤️Canale Mattia: https://www.youtube.com/c/MattiamiraglioItIntevista Mattia Podcast: https://youtu.be/AnVKmsuCIXMLink Airbnb: https://abnb.me/e/51iMEqgIF9Video Girato coniPhone 11 Pro: https://amzn.to/3inqmJiDJI Mavic 2 Pro: https://amzn.to/32jB3qRUn grazie a http://www.immaginialvolo.it/ per le riprese aeree di MilanoALTRI LINK UTILICANALE TELEGRAM OFFERTE: https://t.me/offertedaleLA MIA ATTREZZATURA: https://amzn.to/2TnN08zSOCIALInstagram: https://www.instagram.com/jakidaleTelegram: https://www.telegram.me/jakidaleAmazon Prime: https://amzn.to/2YEZyyzProva Prime Music gratis: http://bit.ly/2KI6ssGProva Prime Video gratis: https://amzn.to/31vltoDAirbnb (34€ gratis da questo link): http://bit.ly/2H189k7TheFork (20€ gratis da questo link): http://bit.ly/2YWXTzESecondo Canale: https://www.youtube.com/user/jakidalechannelMAIL (solo per richieste commerciali)info@jakidale.it*Questo video contiene inserzioni a scopo commerciale*"
"xzvkfUq2NKo","Gigi D'Alessio - Buongiorno (Official Video) ft. G-CREW","2020-09-11T12:00:24Z","UCuhpwalXVDFD0UByu_886tA","GigiDAlessioVEVO","10","20.13.09","GigiDAlessio|gigi|d’alessio|MV Killa|LDA|CoCo|Franco Ricciardi|Lele Blade|Enzo Dong|Clementino|Geolier|Samurai Jay|canzoni napoletane|napoli|neomelodico|dialetto napoletano|luche|J Ax|non dirlgi mai|mon amour|quanti amori|secondigliano|vomero|insieme a lei|nino d’angelo|come me|l’amore che non c’è|Annarè|quartieri spagnoli|the ne sai|tony colombo|nico pandetta|Buongiorno|Canzone Italiana|GGD EDIZIONI Srl|Gigi","716990","27872","639","1855","https://i.ytimg.com/vi/xzvkfUq2NKo/default.jpg","False","False","Feat. VALE LAMBO, MV KILLA, COCO, LDA, ENZO DONG, FRANCO RICCIARDI, LELE BLADE, CLEMENTINO, GEOLIER, SAMURAI JAYASCOLTA ORA IL NUOVO ALBUM DI GIGI D'ALESSIO QUI: https://lnk.to/gigibuongiorno GGD EDIZIONI SRLSegui Gigi sui canali ufficiali:Sito ufficiale: http://gigidalessioofficial.it/Facebook: https://www.facebook.com/gigidalessioofficialInstagram: https://www.instagram.com/gigidalessioreal/Twitter: https://twitter.com/_gigidalessio_Newsletter: http://eepurl.com/dHna6jFan Club Ufficiale: http://contanoecantano.com/Official Store: http://gigidalessioofficial.it/negozio/BUONGIORNO_GIGI D’ALESSIO feat. VALE LAMBO, MV KILLA, COCO, LDA, ENZO DONG, FRANCO RICCIARDI, LELE BLADE, CLEMENTINO, GEOLIER, SAMURAI JAYPRODUTTORE ESECUTIVO: GIAMPIERO TRAMICEREGIA: FABRIZIO CESTARIPRODUZIONE: ROCKETT (EMANUELA DI GIAMMARCO & FABRIZIO CESTARI)DIRETTORE DELLA FOTOGRAFIA: DAVIDE MANCAROCKETT PR: MARIA ROSARIA CAUTILLIOPERATORE: LEONARDO CESTARIASSISTENTE: FEDERICO DA MARIOOPERATORE STEADY: GUIDO ALBERTO MATTEIASSISTENTE: GIACOMO DI LUISE, GIACOMO FRANCESCONIDRONI: GIANMARCO GABRIELECAPO ELETTRICISTA: FRANCESCO FEMINIANOCAPO MACCHINISTA: RAFFAELE PREJANOSCRIPT / PROPS / MONTAGGIO: FABRIZIO CESTARICOLOR GRADING - POST PRODUCTION: CRESCENZO MAZZAGROOMING: EMANUELA DI GIAMMARCO USING SISLEY PARISSi ringrazia:ENZO CHIUMMARIELLO Coordinamento artistico e supervisioneCARMINE MELLONE 8 CoordinatoreRAFFAELE VENERUSO"
"Sn_IVcpjQrc","Ligabue - La ragazza dei tuoi sogni (Official Video)","2020-09-10T22:00:05Z","UCjS3AJDotyaER6SoGbVLVFQ","Ligabue","10","20.13.09","luciano ligabue|ligabue|luciano|nuovo singolo|nuovo album|liga|la ragazza dei tuoi sogni|la ragazza|2020|musica italiana 2020|warner music italy","489252","15975","391","1037","https://i.ytimg.com/vi/Sn_IVcpjQrc/default.jpg","False","False","Ligabue - La ragazza dei tuoi sogni (Official video)Ascolta e scarica il brano: https://ligabue.lnk.to/LrGzDtSSegui Ligabue su: Spotify: http://bit.ly/Ligabue_Spotify iTunes: http://bit.ly/Ligabue_AppleMusic Instagram: https://www.instagram.com/ligabue_officialFacebook: https://www.facebook.com/ligabue Twitter: https://twitter.com/Ligabue Sito : https://www.ligabue.com/ Fanclub ufficiale: https://barmario.ligabue.com A distanza di un anno e mezzo dall'uscita più recente, Luciano Ligabue torna in radio/streaming/download con il nuovo singolo “La ragazza dei tuoi sogni. Il brano, prodotto da Fabrizio Barbacci, anticipa un nuovo album di inediti, in arrivo entro fine 2020.Il nuovo video di Luciano Ligabue, diretto da Younuts! e prodotto da Marco Salom per CrossMediaFilms, è un video onirico, misterioso, evocativo. La protagonista, che incarna molteplici personalità del genere femminile, vive in una roulotte, in una sorta di accampamento in mezzo a un bosco, e non viene mai mostrata chiaramente. Viene ripresa e raccontata tramite dettagli, close up, di spalle, perché la ragazza dei sogni è per ognuno differente e può essere idealizzata solo in modo soggettivo. E’ un video visual, intenso, colorato, astratto, dove il playback di Ligabue si alterna e si fonde a immagini (diurne e notturne), frammentate da prismi e lenti speciali. TESTOLa ragazza dei tuoi sogniti farà l'amore sempre come quelle prime volteha la vita indipendentefa capire quando contaquanto conti veramenteE perdona solo il giustoche altrimenti corre il rischioche non te ne freghi nientee fa sempre giochi nuovifino a quando tu ti fidifino a quando è divertenteSa chi seisa chi non sarainon si aspetta un altronon aspetta altroSa chi seisa che cosa vuoisa che cosa hai dentrosa quand'è il momentosa ballare lentosa restarti dentroLa ragazza dei tuoi sogniquando è giù tu riesci semprea farla stare meglioed è bella che fa vogliaanche dopo tanti anniquando stira, quando è in bagnoE sa ridere di gustoe fa ridere anche teproprio come un vecchio amicoe si gioca la sorpresa quella che ti ci volevanel momento più azzeccatoSa chi seisa chi non sarainon si aspetta un altronon aspetta altroSa chi seisa che cosa vuoisa che cosa hai dentrosa quand'è il momentosa ballare lentosa restarti dentroe ti sa prendere in giro fino a fartelo capirecosa conta per davveroLa ragazza dei tuoi sognifinché resta nei tuoi sognipuoi cercare ancora in giropuoi cercare ancora in giropuoi cercare ancora in giroSa chi seisa chi non sarainon si aspetta un altronon aspetta altroSa chi seisa che cosa vuoisa che cosa hai dentrosa quand'è il momentosa ballare lentosa tenerti dentroCREDITSRegia_Younuts!Executive Producer_Marco SalomProduction company_CrossMediaFilmsDirector of photography_Marco BassanoEditor_Matteo CataldoColor grading_Rosario BalistreriStarring_Isabel BeretzWomen Management_Cristina MagnaghiSet designer_Cecilia CarmanaCostume designer_Lucia ChiappiniMake up artist_Delia CaporaliMake up_Giusi MertoliProduction manager_Roberto SiboniUnit manager_Leonardo GalliDriver_Gianluca AntoniniSteadycam_Luca Sportelli1st AC_Loic Bovolenta2nd AC_Sacha BeveriniVideo assist_Giulia PavanatiGaffer_Alan ZacchettiElectrician_Marco MarangoniKey grip_Mario ZacchettiProp Master_Marco PagalloBts_Matteo CataldoTechnical equipment_VideodesignTrucks and cars rental_Biglioli /Emilio FainiAirstream_Personal timeCamper_Franco FreeThanks to Comune e Vigili urbani di Triuggio, Simone Fontana.Questo video è stato realizzato rispettando le misure di sicurezza a tutela del contenimento del virus COVID-19.Watch it in 4K!#Ligabue #LaRagazzaDeiTuoiSogni"
"aw__8_XlRNc","Tipi di Coppie in Vacanza / 16 Momenti Divertenti e Imbarazzanti","2020-09-09T12:00:04Z","UCat4J1qEHCdzKS32xXNbbaw","WooHoo IT","26","20.13.09","Coppie|fidanzato|relazioni|fidanzata|tipi di|obiettivi di relazione|coppia|video di coppia|Tipi di Persone in Spiaggia|Persone in Spiaggia|Spiaggia|estate|vacanze|idee estive|hack live estivi|battute estive|spiaggia|idee spiaggia|vacanze al mare|scherzi|giocare con gli amici|scherzi divertenti|la battaglia di scherzi|i migliori scherzi|scherzi per le coppie|video divertente|divertimento|scherzi esilaranti|migliori amici|woohoo it","1216875","13687","2116","516","https://i.ytimg.com/vi/aw__8_XlRNc/default.jpg","False","False","Iscriviti Qui: https://www.youtube.com/channel/UCat4J1qEHCdzKS32xXNbbaw?sub_confirmation=1Sfida Caldo vs Freddo / Ragazza Infuocata vs Ragazza Glaciale https://youtu.be/o3YGGC6gzRQ?list=PLOniOCDu4BCHLwQEARj7SgL4kYvSSV9jT&playnext=1Ci sono due tipi di coppie: quelle perfette e quelle stravaganti.  Sono radicalmente diverse! Ecco nel nostro nuovo divertente video tutto sulle coppie in vacanza.Musiс:  Modern Rock Boy by Audionautix is licensed under Creative Commons:By Attribution 4.0 License (http://creativecommons.org/licenses/by/4.0/).Artist: http://audionautix.com/Segui WooHoo:Iscriviti:  https://www.youtube.com/channel/UCat4J1qEHCdzKS32xXNbbaw?sub_confirmation=1Instagram: https://www.instagram.com/woohooyt/Facebook: https://www.facebook.com/WooHooYT/TikTok: https://www.tiktok.com/@the_woohooLIKEE: https://likee.com/@413158370WooHoo English: https://www.youtube.com/channel/UC41GHsi-F40DiDT2DFAWW0w?sub_confirmation=1WooHoo Español: https://www.youtube.com/channel/UCwmVv-CvbNdhlnPQ4SyWzkg?sub_confirmation=1 WooHoo Française: https://www.youtube.com/channel/UC4EitvksL3NFbAOmra3Uifw?sub_confirmation=1 WooHoo Deutsch: https://www.youtube.com/channel/UCnb3b-x6to_3eGa3vLdkMTw?sub_confirmation=1 WooHooRussian: https://www.youtube.com/channel/UCKQTOGKzcSPuQgflweqce_Q?sub_confirmation=1 WooHoo Arabic: https://www.youtube.com/channel/UCFIVmDqbK_jnb6kq7I5hluA?sub_confirmation=1 WooHoo Português: https://www.youtube.com/channel/UCDr1rkNvzPCEfh5ZCJeqpdg?sub_confirmation=1 WooHoo Korean: https://www.youtube.com/channel/UCdlIhXi58dS5-iSNnWZztjw?sub_confirmation=1 WooHoo Japanese: https://www.youtube.com/channel/UCnRpUDeigShZRCoNuDQSZWg?sub_confirmation=1 WooHoo Hindi: https://www.youtube.com/channel/UCx5g_aFCltyGS1_Gm-hKx4g?sub_confirmation=1WooHoo Turkish: https://www.youtube.com/channel/UCxvB8XF9y6_wkbjkq_fzC0g?sub_confirmation=1WooHoo Chinese: https://www.youtube.com/channel/UCjJalG3Xg5R-MCG104fIT7w?sub_confirmation=1 WooHoo Thai: https://www.youtube.com/channel/UCUTNwjovakBF0FQi7bOB6Bg?sub_confirmation=1 WooHoo Polish: https://www.youtube.com/channel/UC0av3qQ2ppndBLFOdBu45Fw?sub_confirmation=1 WooHoo Indonesia: https://www.youtube.com/channel/UCmEm-e21vzohLlZ5ha6xytw?sub_confirmation=1WooHoo Vietnam: https://www.youtube.com/channel/UCacVq26JQfpJxnUQkuk4qdw?sub_confirmation=1 Non dimenticare di attivare le notifiche, di mettere “mi piace” e di iscriverti!"
"LyNs4zYK71g","Tú Sí Que Vales - Lucilio Jr  Rizzo - Prima puntata","2020-09-12T23:32:24Z","UChFNc9YJHB6RK4YWQ1qgJVg","Tú Sí Que Vales","24","20.13.09","Tú sí Que Vales|talent show|video delle esibizioni|canale 5|maria de filippi|teo mammucari|rudy zerbi|gerry scotti|alessio sankara|belen rodriguez|martin castrogiovanni|Sabrina Ferilli|esibizione|Lucilio Jr Rizzo|prima puntata","49127","367","191","0","https://i.ytimg.com/vi/LyNs4zYK71g/default.jpg","True","False","Guarda l'esibizione completa:https://www.wittytv.it/tusiquevales/lucilio-jr-rizzo-prima-puntata/F310560201001C05?wtk=youtubenp.autopromo.tusiquevales.tusiquevales.descrizione.witty%2EGuarda la puntata:https://www.wittytv.it/tu-si-que-vales/prima-puntata-sabato-12-settembre/?wtk=youtubenp.autopromo.tusiquevales.tusiquevales.descrizione.witty%2E"
"id_T2AKEc8E","⚽ MUNDIALITO FOOTBALL CHALLENGE con gli ELITES!","2020-09-11T09:45:02Z","UCD_-J0d48jVOWD4DMECZxCg","Ohm","20","20.13.09","MUNDIALITO|OHM|ELITES|FOOTBALL CHALLENGE|MUNDIALITO FOOTBALL CHALLENGE|MUNDIALITO CHALLENGE|FIUS GAMER|ENRY LAZZA|TATINO|VILLA ELITES","348868","27340","681","542","https://i.ytimg.com/vi/id_T2AKEc8E/default.jpg","False","False","📸 INSTAGRAM: https://www.instagram.com/omaraamoum_🎵 TIKTOK: https://www.tiktok.com/@omaraamoum_🚨 TWITCH: https://www.twitch.tv/ohmFederico Marconi: https://www.youtube.com/c/FedericoMarconiOfficialNuovo video dalla VILLA ELITES! Oggi nuova football challenge con il mundialito insieme agli Elites, Ivano e Domenico! Chi avrà vinto?💎 Elites: http://bit.ly/ELITESYT📸 Elites Instagram: https://www.instagram.com/elitesyt/👤 Fius Gamer: http://bit.ly/FiusGamer_👤 Ohm: http://bit.ly/Ohm_👤 Enry Lazza: http://bit.ly/EnryLazza_👤 T4tino23: http://bit.ly/T4tino23_☆ Registro con Elgato: http://e.lga.to/Ohm"
"mcUiPvJX-yU","RIMANIAMO SENZA SOLDI A ROMA E FACCIAMO L' ELEMOSINA! PECHINO EXTRASH #3","2020-09-12T09:00:07Z","UCHZl_sLl4kGZSkrPBrWb_aQ","Anima","24","20.13.09","anima|mates|anima mates|pechino extrash|ep 3|roma|tour italia|25 euro budget|elemosina|scroccare|viaggio|vlog|yakinop|viaggio in treno|J0k3r|cena da J0k3r|carbonara originale|ski e wok|giro di roma|colosseo|youtuber viaggio|da milano a palermo|tour italia scroccando|incontro i fan|incontro i fan anima|viaggio budget limitato|giro in mercedes|sascha burci|thatsanima|lookatsascha|nonsonoanima|non smettere mai di vivere","371258","33152","403","555","https://i.ytimg.com/vi/mcUiPvJX-yU/default.jpg","False","False","Anima dei Mates insieme a Yakinop arrivano a Roma con tanta fatica, rimanendo senza soldi! Serviva un'idea per sopravvivere! L' elemosina!Canale Yakinop: https://bit.ly/3bGY2PCLa mia playlist SPOTIFY: https://spoti.fi/3foSTxbSHOP UFFICIALE MATES: https://www.matescollection.com/Supportami su FORTNITE con il codice: anima-ytLe Musiche che utilizzo: http://bit.ly/1OYt5laRegistro con Elgato HD 60: http://e.lga.to/animaCANALI PERSONALI:Yang Sascha: https://bit.ly/2yQTiaHYin Sascha: https://bit.ly/3eZb1gJSOCIAL:Instagram: lookatsaschaTik Tok: ThatsAnimaTwitter: Anima_YTFacebook: Sascha BurciSE VUOI SPEDIRMI QUALCOSA:Via privata Giovacchino Belli 14Webstarschannel - Mates MagazzinoMilano 20127 Italiasul pacco scrivere: Anima/Mates"
"6Q8HSbKO-o4","4 MODI UNICI IN CUI GLI STUDENTI BARANO AGLI ESAMI! || Vita da Studente su 123 GO! SCHOOL","2020-09-11T05:00:02Z","UCKtMLmINLbhzSB3HJI8M_jg","123 GO! SCHOOL Italian","24","20.13.09","go|123go|123go! scuola|123goschool|scuola|fai da te|scherzo|trucchi|trucchetti|ambiguo|imbarazzante|trucchi utili|scherzi|divertente|tiktok|tik tok|sketch","203031","3748","311","132","https://i.ytimg.com/vi/6Q8HSbKO-o4/default.jpg","False","False","Nessun foglietto è ammesso durante gli esami! I professori si sono fatti furbi, eh? Ma non mi ritroverei ad imbrogliare se avessi un insegnante migliore. Ti sei mai fatto scoprire mentre cercavi di imbrogliare durante un esame? Facci sapere nei commenti! E non dimenticare di condividere questo video con i tuoi amici e di iscriverti al canale YouTube 123 GO! SCHOOL per altri fantastici video come questo!#123GO #esame #scuola #trucchi #divertente #imbrogliare #testIscriviti: https://bit.ly/33IG4rOMusica daEpidemic Sound: https://www.epidemicsound.com/Materiali usato:https://www.depositphotos.comhttps://www.shutterstock.comhttps://elements.envato.comQuesto video è realizzato a scopo di intrattenimento; Non ne garantiamo la completezza e l'affidabilità. Qualsiasi azione venga intrapresa è a proprio rischio e pericolo e non saremo responsabili per danni o perdite. É responsabilità dello spettatore usare giudizio, cura e precauzioni se intende replicare.Il seguente video mostra l'attività di attori professionisti in un ambiente controllato- usate precauzioni e giudizio se intendete replicare."
"jCOr6K88Rkc","TE AL LICEO VS TE DA BAMBINO || Diversi tipi di Persone e Situazioni in cui puoi immedesimarti!","2020-09-08T11:09:02Z","UC4C3XBEVcbyDOziQh7MHcKg","123 GO LIKE! Italian","24","20.13.09","fai da te|idee creative|idea creativa|scherzo|scherzi|divertimento|divertente|123GO!|123 go|123go|amici|amichevole|tutorial|123 GO! Like|123 GO! Like Italian|situazione|situazione divertente|situazione imbarazzante|ragazze vs ragazzi|io contro gli altri|io contro altre persone|ragazze in pubblico|in pubblico vs da solo|tu al liceo vs da bambino|scuola","1391938","20085","3072","1264","https://i.ytimg.com/vi/jCOr6K88Rkc/default.jpg","False","False","Ognuno di noi ha dei bei ricordi della propria gioventù, quando eravamo piccoli fino al liceo! Non importa se frequenti il liceo o se ancora usi i giocattoli, perché potrai sempre immedesimarti nei nostri sketch!Te al liceo vs te da bambino, ragazzi vs ragazze, te vs tua madre…oggi ti faremo vedere delle situazioni particolari che capitano a tutti!Iscriviti al 123 GO Like! ⭐ Italian ... e non dimenticare di fare clic sul campanello 🔔 per non perdere i nostri nuovi video!A presto!#123GoLike #videodivertente #123GOSegnalibri:00:00 Momenti divertenti di te al liceo vs te bambino 01:02 Situazioni imbarazzanti al liceo 02:08 Ragazze vs ragazzi le difficoltà05:49 Momenti che capitano tra la mamma e figli06:00 Io vs gli altri07:55 Ragazze in pubblico vs quando sono sole10:03 Papere divertenti Questo video è realizzato a scopo di intrattenimento; Non ne garantiamo la completezza e l'affidabilità. Qualsiasi azione venga intrapresa è a proprio rischio e pericolo e non saremo responsabili per danni o perdite. É responsabilità dello spettatore usare giudizio, cura e precauzioni se intende replicare.Il seguente video mostra l'attività di attori professionisti in un ambiente controllato- usate precauzioni e giudizio se intendete replicare.ISCRIVITI: http://bit.do/123-GO-Like-Italian--------------------------------------------------------Musica di Epidemic Sound: https://www.epidemicsound.com/Materiale di scorta: https://www.depositphotos.com https://www.shutterstock.com"
