video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"7Tj450Lf9bY","너무 잘 만들어서 3300년 전으로 돌아간 것 같다고 극찬이 터져나온 영화","2020-09-12T01:00:39Z","UCLIgl1OnHngMxYkkNJ-uO5w","UTZI웃지","1","20.13.09","영화|영화소개|영화리뷰|영화추천|엑소더스|출애굽기|모세|파라오|람세스|이집트|히타이트","357775","5662","2568","2691","https://i.ytimg.com/vi/7Tj450Lf9bY/default.jpg","False","False","엑소더스 : 신들과 왕들(2014) 영화 소개 / 영화 리뷰 / 영화 추천"
"cWhmZ6a2io8","[#족집게_낭닥] 음주운전으로 인한 6중 추돌 사고 | 낭만닥터 김사부 (Dr. Romantic)ㅣSBS DRAMA","2020-09-11T02:00:03Z","UC6erIDuvbOaAO-OT5rB2Xew","SBS Drama","24","20.13.09","서현진|낭만닥터김사부|낭만닥터김사부2|서현진낭닥|한석규|한석규낭닥|유연석|유연석낭닥|유연석슬의생|슬의생|안효섭|안효섭낭닥|차은재|이성경|이성경낭닥|이성경의학드라마|의학드라마|닥터스|낭닥레전드|낭닥다시보기|낭닥정주행|Dr. Romantic|k-drama|Han Seok-Gyu|유연석강철비|유연석정우성|김민재박은빈|유연석서현진|이성경안효섭|Yoo Yeon-Seok|柳演錫|徐玄振|Seo Hyun-Jin|Ahn Hyoseop|安孝燮|Lee Sung-kyung|李聖經|김민재|브람스|김민재브람스|진경|수쌤|음주운전|음주운전처벌|술먹고운전|낭닥음주운전|6중추돌사고","604817","9596","192","1610","https://i.ytimg.com/vi/cWhmZ6a2io8/default.jpg","False","False","윤서정 쌤 대사 中 : 술 X마시고 운전대 잡지 마세요 그거 살인죄입니다 이 dog자식아#낭만닥터김사부 #낭닥레전드 #음주운전▶ Hompage : https://www.sbs.co.kr/tv/drama▶ Subscribe SBS Drama : https://bit.ly/2ShWout++++김민재쌤의 NEW 월화 드라마++++SBS 월화드라마 ‘브람스를 좋아하세요?(brahms)’☞매주 월화 밤 10시 본방송"
"tAcJmJGA5ps","[리뷰] 손흥민과 요리스 싸움, 그게 전부가 아니었다 (토트넘 다큐 마지막회)","2020-09-11T09:01:53Z","UCmKTwXS5wC4Ww4X6PyXjMYg","서형욱의 뽈리TV","17","20.13.09","손흥민|토트넘다큐|토트넘|allornothing|무리뉴|손흥민다큐|요리스|에릭다이어|델레알리","1059867","6684","496","2969","https://i.ytimg.com/vi/tAcJmJGA5ps/default.jpg","False","False",""
"-PMVYa87Ftg","[ENG] [풀영상] KBS 뉴스9 방탄소년단(BTS) 인터뷰｜크랩","2020-09-10T14:31:45Z","UCoxT1kQSLq564FwpK473w-g","크랩 KLAB","25","20.13.09","크랩|방탄소년단|방탄소년단 kbs|bts kbs|kbs bts interview|방탄소년단 kbs 인터뷰|방탄소년단 뉴스9|방탄소년단 인터뷰|방탄소년단 9시 뉴스|방탄소년단 빌보드|bts billboard interview","940915","55656","450","4397","https://i.ytimg.com/vi/-PMVYa87Ftg/default.jpg","False","False","한국 최초 빌보드 1위! 방탄소년단(BTS)이 오늘(10일) KBS 뉴스9에 전격 출연했습니다. 인터뷰에서 방탄소년단은 2주 연속 빌보드 핫100 1위를 차지한 소감과 앞으로의 활동계획 등을 자세하게 언급했습니다.저희 크랩은 방탄소년단이 앵커와 나눈 인터뷰 풀영상을 단독 공개합니다. 방송 시간 관계로 뉴스에서 모두 보여드리지 못했던, 미방송분까지 넣어 한 영상에 담았습니다. 다이너마이트(Dynamite)라는 디스코 음악을 선택한 이유부터 다음 앨범에 대한 작은 힌트, 빌보드 1위 이후의 새로운 목표, 그리고 시청자에게 전하고 싶은 말 모두, 하나도 놓치지 않고 다 담았는데요.방탄소년단(BTS)의 뉴스9 인터뷰 풀영상! 지금 바로 감상하시죠200910 KBS 뉴스9 방탄소년단 인터뷰#크랩 #방탄소년단 #BTS_Dynamite"
"tEqTwDqtTKk","한국 생태계를 파괴한 황소개구리를 퇴치한 토종 포식자 물장군 치명적인 독사와 괴물 왕지네를 씹어먹어버리는 최강의 곤충","2020-09-12T14:10:48Z","UCC7bElwd29qpkgLo0j3l3Qw","문화돋보기","15","20.13.09","물장군|최강의곤충|물장군황소개구리|물장군사냥|물장군다큐멘터리|외래종퇴치|물장군뱀|곤충다큐멘터리","296866","3535","164","243","https://i.ytimg.com/vi/tEqTwDqtTKk/default.jpg","False","False","한국 생태계를 파괴한 황소개구리를 퇴치한 토종 포식자 물장군치명적인 독사와 괴물 왕지네를 씹어먹어버리는 물 속 최강의 곤충그럼 동물돋보기 시작합니다_________________________▶더 많은 영상 보러가기→ https://bit.ly/2muoruv#물장군#최강의곤충#물장군황소개구리#물장군사냥#물장군다큐멘터리#외래종퇴치#물장군뱀#곤충다큐멘터리"
"YjMreYOkjFc","[병맛노래] 당신의 아침을 깨우는 알람 송","2020-09-12T03:00:09Z","UCWhiqHa4dVohOTSUQwK-l2g","빨간내복야코","24","20.13.09","#병맛노래|#병맛송|#웃긴노래","410027","9643","232","2585","https://i.ytimg.com/vi/YjMreYOkjFc/default.jpg","False","False","안녕하세요!병맛노래를 만들고 있는 빨간내복야코입니다재미있으셨다면 구독 한번 부탁드립니다!야코 스튜디오빨간내복야코, 하몽, 부비, 취소, Jin, 나영, 정영준본 채널의 음악들은 직접 작곡/작사/편곡된 곡들로 모든 저작권은 빨간내복야코에게 있으며, 무단으로 사용을 금지합니다.야코 페이스북 https://www.facebook.com/yacotop1야코 인스타그램 https://www.instagram.com/redpajamayaco/"
"NNLt8ecVQHY","황희, 공익제보자 실명/얼굴 다 까? 그래? 그럼.. 옛~다. 추미애 남편/아들/딸..  [RNB, 레지스탕스TV, 정광용TV]","2020-09-13T04:46:41Z","UCR3zvEwGCwy22mEgbe-7HIw","[정광용 TV]레지스탕스TV","25","20.13.09","[none]","112081","13388","389","802","https://i.ytimg.com/vi/NNLt8ecVQHY/default.jpg","False","False","★자율구독료(후원): 하나은행 224-910502-42407 (예금주:정광용)  ★멤버십 가입: https://www.youtube.com/channel/UCR3zvEwGCwy22mEgbe-7HIw/join ★페이팔(Paypal): RNB, 2020kiscom@naver.com  ★메일 주소 : 2020kiscom@naver.com ★좋아요 ★구독하기 ★공유하기 ★후원은 저에게 큰 힘이 됩니다. ★ 공익을 목적으로 방송하는 저는 저작권을 주장하지 않습니다. 전부 또는 일부를 마음대로 퍼가시고, 자신의 유튜버에서 직/간접적으로 인용하셔도 됩니다."
"yPZiOnjf3OU","Son Feels the Fury of Lloris at Half-Time for not Tracking Back! | All or Nothing: Tottenham Hotspur","2020-09-11T14:00:13Z","UC1VU-FHvhbom5tPSCEB-e4g","Amazon Prime Video Sport","17","20.13.09","Son Lloris Agument|son lloris fight|Son|lloris|tottenham hotspur|All or nothing tottenham hotspur|all or nothing spurs|all or nothing|spurs|tottenham hotspur documentary|amazon prime|prime video sport|prime video|premier league|jose mourinho|aurier","2300291","33803","14491","10035","https://i.ytimg.com/vi/yPZiOnjf3OU/default.jpg","False","False","Episodes 7-9 are released on Prime Video Monday 14th September!Emotions on the pitch erupt at half-time, as Spurs' goalkeeper Hugo Lloris blasts teammate Son for not tracking back.SUBSCRIBE TO AMAZON PRIME VIDEO SPORT: https://www.youtube.com/channel/UC1VU-FHvhbom5tPSCEB-e4g?sub_confirmation=1Follow Amazon Prime Video Sport on Instagram:https://www.instagram.com/primevideosport/Follow Amazon Prime Video Sport on Twitter:https://twitter.com/primevideouk"
"2hxs5jchRVs","실시간으로 타락 중인 헬스 트레이너 근황 인터뷰. 치즈볼 먹고 눈물흘린 이유 / 스브스뉴스","2020-09-12T01:45:01Z","UCQabORQKQRHP-iUqe-xIFvg","스브스뉴스 SUBUSU NEWS","25","20.13.09","스브스뉴스|코로나19|코로나바이러스|코로나조심|거리두기3단계|거리두기강화|헬스의정석|헬스빌리지|헬스브이로그|헬스장환불|헬스pt|운동브이로그|건강강의|치즈볼|치즈볼먹방|먹방로그|먹방브이로그|먹방리뷰|음식리뷰|음식문화|먹바이벌|먹방도전|먹방의 신|타락 헬스|bj치즈볼|타락헬창|핏블리","1052788","11597","230","1423","https://i.ytimg.com/vi/2hxs5jchRVs/default.jpg","False","False","현재 유튜브에서 엄청난 인기를 얻고 있는 한 헬스 유튜버가 있습니다. 그는 바로 문석기 트레이너입니다. 그는 요즘  'BJ치즈볼', '#타락한헬스트레이너'란 이름으로 더 많이 불리는데요. 그가 요즘 매일 진행하고 있는 유튜브 라이브 먹방 때문입니다. 사회적 거리두기 2.5단계 시행으로 인해 헬스장이 문을 닫게 되면서 받은 스트레스 때문에, 그는 요즘 매일 치킨, 치즈볼, 닭발, 떡볶이 등 자극적이고 열량이 높은 음식만 골라 먹고 있죠. 이 중에는 그가 난생처음 먹어보는 음식도 있어서, 사람들은 그가 음식을 먹고 난 후의 반응을 보며 재미있어하고 있죠. 실시간으로 타락 중인 헬스트레이너 문석기 씨를 스브스뉴스가 인터뷰했습니다.✔ 뉴스에는 위아래가 없다, 스브스뉴스- 스브스뉴스 링크 -Facebook : https://www.facebook.com/subusunewsInstagram :  https://www.instagram.com/subusunews/홈페이지 : http://news.sbs.co.kr/news/subusuNews.do?plink=GNB&cooper=SBSNEWS"
"uGmP1ZnvJ-8","정은경의 충격 실체","2020-09-12T11:21:25Z","UCWZrtSsyPCEaMH4uSwdGrtw","성제준TV","22","20.13.09","[none]","358794","34598","5081","2853","https://i.ytimg.com/vi/uGmP1ZnvJ-8/default.jpg","False","False","메일 : jaejunsung@naver.com"
"EXOlG01E1gU","가지볶음","2020-09-12T17:07:47Z","UCBIoXzDldCnpbM_7uyG0_Tg","HONG SOUND","24","20.13.09","[none]","414998","21168","313","904","https://i.ytimg.com/vi/EXOlG01E1gU/default.jpg","False","False","홍사운드 플러스 채널(네츄럴 홍의 모습들) : https://www.youtube.com/channel/UCe8eXpQCaLaEiXOh2RxU_3A인스타그램(instagram) : https://www.instagram.com/hong_sound영어자막 : @seungcho89 (instagram)"
"gRdQ9ffnkN8","[미운 우리 새끼] '진짜로 근육인들은 팔하트가 안 되나요?' 박준형x김계란x김종국 헬스인들의 만남 / 'My Little Old Boy' Special | SBS NOW","2020-09-11T09:00:10Z","UCcOYEm78CpaZQvPE6LtoSeA","SBS NOW / SBS 공식 채널","24","20.13.09","SBS Entertainment|카오|아몬드|카카오|강아지|포메|비숑|예고|미운 우리 새끼|신동엽|서장훈|이상민|김종국|홍진영|엄마|어머니|미우새|홍선영|홍자매|Shin dong yup|Seo jang hoon|Kim gun mo|Lee Sang min|Park soo hong|Tony an|Kim jong kook|Hong jin young|Hong sun young|Hong sisters|Preview|김희철|Kim Huicheol|운동|운동브이로그|운동법|헬스|헬스장","1217966","9116","196","1831","https://i.ytimg.com/vi/gRdQ9ffnkN8/default.jpg","False","False","박준형X김계란X김종국 그리고 남창희...☆대화 만으로도 근성장이 느껴지는근육인들이 뭉쳤다!▼미운 우리 새끼 방송일 ▼☞ 매주 일요일 밤 09시 본방송#미운우리새끼 #김계란 #헬스▶ Subscribe NOW! SBS NOW!  https://bit.ly/2YRf9Kn▶ Homepage :  http://programs.sbs.co.kr/enter/woori▶ Facebook :  https://www.facebook.com/sbsnow/▶ Instagram : https://www.instagram.com/sbsnow_insta/"
"eaA3MKowA38","⚠손흥민 VS 요리스 뒷장면 다큐 본 병지옹 반응?! 같은 골키퍼로서...","2020-09-13T05:18:46Z","UCKgYRjFGgvj7aS8y4EhH2CA","꽁병지tv","17","20.13.09","[none]","141851","2196","57","522","https://i.ytimg.com/vi/eaA3MKowA38/default.jpg","False","False","꽁병지TV 구독 바로가기 : https://bit.ly/378LkFm구독 & 좋아요 알림설정 필수!제휴 문의 : kkongtv706@gmail.com"
"sTLDSqb_724","[epl 현지반응] 손흥민 요리스가 싸운 토트넘 다큐 마지막회! 근데..인종차별?;..단체로 항의하고 격분한 현지팬 반응.. [해외반응]","2020-09-11T23:31:05Z","UC3GEDF05hzA8xTyN0ZTZWag","우피터 - WoopeteR","17","20.13.09","토트넘|토트넘다큐|토트넘다큐마지막회|토트넘손흥민|토트넘요리스|손흥민요리스싸움|손흥민싸움|손흥민현지반응|손흥민인종차별|손흥민해외반응|손흥민외국반응|손흥민 현지팬 반응|손흥민 반응|손흥민 인터뷰|thsgmdals|손홍민|뽈리 토트넘 다큐|뽈리 토트넘|뽈리 tv|요리스|요리스 토트넘|토트넘 핫스퍼|토트넘 손흥민|토트넘 현지반응|토트넘 해외반응|토트넘 현지팬 반응|토트넘 반응|현지팬 반응|손흥민다큐|epl|프리미어리그|토트넘20/21|토트넘19/20|우피터|우피터 토트넘|우피터 손흥민","421579","3647","230","1171","https://i.ytimg.com/vi/sTLDSqb_724/default.jpg","False","False","토트넘 핫스퍼의 에이스이자 7번 손흥민 선수가토트넘 핫스퍼 아마존 프라임 다큐에서 속 내용에서요리스 선수와 다툼이 있었던 편이 공개됐고아마존 프라임측의 잘못된 판단으로 인종차별 논란이 돌고있습니다.관련내용 총정리해보고 현지팬들의 반응 정리해보도록 합시다.#손흥민 #토트넘 #토트넘다큐"
"0HQyYfbcykU","시작하자마자 10번연속 터졌다ㅋㅋㅋ보창&닥터준을 웃겨라 레전드","2020-09-12T00:33:21Z","UCRwMczVQ8Jr8_8Dd8o7hPnQ","보물창고","20","20.13.09","보창|보물창고|웃겨라|웃음참기|보물창고 웃겨라|보창 웃겨라|보물창고 웃음참기|보창 웃음참기|보창 닥터준|보창 웃긴|보물창고 웃긴|보물창고 닥터준|보창 원정상|보물창고 원정상","230354","5721","257","638","https://i.ytimg.com/vi/0HQyYfbcykU/default.jpg","False","False","역대 웃겨라중 제일 많이웃은날이었습니다ㅋㅋㅋㅋㅋ보물창고 방송국: https://www.twitch.tv/sangjun08132/인스타그램: https://www.instagram.com/bomulchango/페이스북 '오상준' 검색#인기급상승동영상5위"
"M7YGOOIjZDA","[환불원정대 선공개 - 선불원정대] 환불원정대 in 만옥하우스🏘❣ (Hangout with Yoo - Refund Sisters)","2020-09-12T01:32:59Z","UCx6jsZ02B4K3SECUrkgPyzg","놀면 뭐하니?","24","20.13.09","유재석|김태호|무한도전|유플래시|유산슬|뽕포유|라섹|유르페우스|놀면 뭐하니|놀뭐|무도","1366088","15617","270","1198","https://i.ytimg.com/vi/M7YGOOIjZDA/default.jpg","False","False","★★★More 'Hangout with Yoo' clips are available★★★iMBChttp://www.imbc.com/broad/tv/ent/hangoutwithyoo/vod/WAVVEhttps://www.wavve.com/player/vod?programid=M_1004711100000100000&page=1"
"vfb-BOlENtk","[K-Choreo 8K] 유아 직캠 '숲의 아이 (Bon voyage)' (OH MY GIRL YooA Choreography) l @MusicBank 200911","2020-09-11T09:03:34Z","UCeLPm9yH_a_QH8n6445G-Ow","KBS Kpop","10","20.13.09","KBS|KPOP|뮤직|KBSKPOP|K-POP|케이팝|kpop|KBSKpop|음악|choreography|k-pop|kpop_dance|dance|fancam|직캠|댄스|아이돌|k팝|팬캠|live|라이브|뮤직뱅크|뮤뱅|musicbank|music_bank|music bank|OH MY GIRL|오마이걸|OH MY GIRL Fancam|효정|미미|유아|승희|지호|비니|아린|ARIN|BINNIE|JIHO|SEUNGHEE|YOOA|MIMI|HYOJUNG|숲의 아이|자각몽|유아 숲의 아이|오마이걸 유아|뮤뱅 유아|유아 솔로 직캠|fancam yooa|Bon voyage|8k","436690","16964","264","1386","https://i.ytimg.com/vi/vfb-BOlENtk/default.jpg","False","False","#YooA #Choreography #8kMore from #KBSKPOPTwitter:       https://twitter.com/StudioK_twitInstagram: https://www.instagram.com/studiok__official/"
